,pivot,size,it,disorder,exec_time
189,random,100000,9,0.05,0.6030158996582031
190,random,1000000,0,0.05,7.315983057022095
191,random,1000000,1,0.05,7.163988351821899
192,random,1000000,2,0.05,7.237016677856445
193,random,1000000,3,0.05,7.619996070861816
194,random,1000000,4,0.05,7.134998083114624
195,random,1000000,5,0.05,7.273016929626465
196,random,1000000,6,0.05,7.570980787277222
197,random,1000000,7,0.05,7.097985744476318
198,random,1000000,8,0.05,7.022027015686035
199,random,1000000,9,0.05,7.240984916687012
200,mediana,100,0,0.05,0.0059833526611328125
201,mediana,100,1,0.05,0.0009996891021728516
202,mediana,100,2,0.05,0.0019991397857666016
203,mediana,100,3,0.05,0.0010006427764892578
204,mediana,100,4,0.05,0.0019991397857666016
205,mediana,100,5,0.05,0.0020003318786621094
206,mediana,100,6,0.05,0.0010006427764892578
207,mediana,100,7,0.05,0.002000093460083008
